,business_id,name,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
4990,DlGKrxoFV8iQJr1k5x04Nw,Panaderia Mexicana Cinco De Mayo,Portland,OR,97222,45.4622772,-122.6295048,4.5,82,1,"Food, Mexican, Restaurants, Custom Cakes, Bakeries"
4991,jKJ7zgb8epZmSFb3PSQvhQ,El Indio,Portland,OR,97220,45.5332859,-122.5481984,3.5,214,1,"Mexican, Restaurants"
4992,9hSJzHu3JuILSEiwUDGXUg,Birrieria PDX,Portland,OR,97236,45.4796668,-122.5146061,4.5,29,1,"Food Trucks, Food, Food Stands, Restaurants"
4993,g1Qok-8QvCHuZV0HL0DX5w,Grain & Gristle,Portland,OR,97211,45.555642,-122.6502101,4.0,447,1,"Pubs, Restaurants, Breweries, American (New), Food, Gastropubs, Bars, Nightlife"
4994,lb2l9D_fT-zjgBvhrCRTkQ,Ned Ludd,Portland,OR,97212,45.5512247,-122.661914,4.0,500,1,"Event Planning & Services, Restaurants, Venues & Event Spaces, American (New)"
4995,h1WXnPe-MaZseAMaKRZeqA,205 Liquor,Portland,OR,97216,45.5177443283,-122.5628577905,4.0,10,0,"Beer, Wine & Spirits, Food"
4996,TANFAbW6xgZkBuC4sbQs6w,Saint Pizza Lounge,Portland,OR,97202,45.4935265,-122.6234321,4.0,37,1,"Nightlife, Pizza, Lounges, Restaurants, Bars"
4997,P-XmDLNiHHpzn4EImViPHg,Homebase,Portland,OR,97202,45.4977745,-122.6391521,3.5,17,0,"Food, Coffee & Tea"
4998,s1WSUTAgUPGXJ7ACfgU4ug,Irvington Farmers Market,Portland,OR,97212,45.5347183817,-122.6494532153,3.5,9,0,"Arts & Entertainment, Food, Farmers Market, Food Stands, Performing Arts, Restaurants, Street Vendors, Local Services"
4999,ZMpxVbzkoB6qDMbuBqFGDg,Juniper & Rye At The Central Hotel,Portland,OR,97203,45.5899603,-122.7550542,3.0,14,0,"Restaurants, American (New), Bars, Nightlife"
5000,CXndSDj0bichmzCpb_05jw,Blackheart,Portland,OR,97214,45.5166684,-122.641095,4.5,168,0,"Bars, Restaurants, Southern, Breakfast & Brunch, Nightlife"
5001,IN5F9pyVn-xL76OKyAFQkg,Ross Island Brewing,Portland,OR,97202,45.5014447024,-122.658644667,4.5,12,0,"Venues & Event Spaces, Food, Breweries, Event Planning & Services"
5002,9LfhceKuT7EO2tLsWhh2hA,The Sudra,Portland,OR,97203,45.591107825,-122.7557461977,4.5,101,0,"Nightlife, Vegan, Restaurants, Bars, Indian"
5003,EFij5C8prCbVvjO4nhZOLQ,Airplay Cafe,Portland,OR,97214,45.52327,-122.658494,3.0,8,0,"Nightlife, Coffee & Tea, Music Venues, Food, Arts & Entertainment"
5004,UlPy1ytrMrJOqi0z-seDAw,Teavana,Portland,OR,97204,45.5181725837,-122.6775153506,3.0,20,0,"Shopping, Coffee & Tea, Food"
5005,xtrBoV-fy8bzmG5u6FqFsg,Starbucks,Portland,OR,97201,45.512054,-122.682208,4.0,16,1,"Coffee & Tea, Food"
5006,a7oLsH8qSTVOdTku84Q75A,Charlie's Deli & Delivery,Portland,OR,97209,45.5235710354,-122.6742230012,4.0,280,1,"Vegan, Vegetarian, Specialty Food, Food Delivery Services, Meat Shops, Restaurants, Sandwiches, Delis, Food"
5007,dNePR5ZXmRefAetF8DBlmQ,Greg's Backyard,Portland,OR,97266,45.4966318,-122.5783921,3.0,19,0,"Restaurants, American (New), Bars, Nightlife, American (Traditional)"
5008,h-mNvmTuVhZaKpLps18zMg,Britt's Express Lane Coffee,Portland,OR,97220,45.5597627,-122.5574348,4.5,8,0,"Coffee & Tea, Food"
5009,qr1LAqLbvbcxKu9DeSJGYA,Tik Tok Deli & Lounge,Portland,OR,97266,45.5044938,-122.5472155,2.5,10,1,"Pool Halls, Restaurants, Nightlife, Pizza, Delis, Sandwiches"
5010,9lqt03SbTRH9Bi96HnSx4Q,Corbett Fish House,Portland,OR,97239,45.4810254,-122.6770105,3.5,304,0,"Seafood, Nightlife, Restaurants, Fish & Chips, Gluten-Free, Bars"
5011,JJiG-QcCEQReOddq1qCTgA,Spring Creek Coffee House,Portland,OR,97222,45.4458543,-122.6424054,4.0,66,1,"Restaurants, Food, Local Flavor, Coffee & Tea, Delis"
5012,IFpfzOkawA9IIiuEUPRISQ,Blitz Twentyone,Portland,OR,97209,45.5250595,-122.6946436,2.5,44,0,"Food, Sports Bars, Bars, Burgers, Nightlife, Restaurants, Beer, Wine & Spirits"
5013,NWOhe4a3A_OTcxp-3Nc6Wg,Pause,Portland,OR,97217,45.5599584,-122.6825667,3.5,321,0,"American (New), Lounges, Bars, Restaurants, Nightlife"
5014,3w5t7B1gUorRCohOgy-DtQ,The Redd,Portland,OR,97214,45.5147308,-122.6569886,4.5,5,1,"Specialty Food, Venues & Event Spaces, Food, Event Planning & Services"
5015,fY1_r0xH3GpEOstUPjzw4g,Wendy's,Portland,OR,97217,45.5773983,-122.6810956,2.5,26,1,"Restaurants, Fast Food, Burgers"
5016,VcrlN2QZ5olmjILVzxOAJA,Vibrance Ayurveda,Portland,OR,97202,45.4644482,-122.6532261,5.0,8,1,"Food, Specialty Food, Ayurveda, Health & Medical, Herbs & Spices, Massage Therapy, Acupuncture, Naturopathic/Holistic, Traditional Chinese Medicine, Nutritionists, Doctors"
5017,guSsIHjvpS8NGSgUnCk7Lg,Ancestry Brewing,Portland,OR,97215,45.5118575,-122.6175915,4.0,25,1,"Breweries, American (Traditional), Restaurants, Brewpubs, Coffee & Tea, Salad, Food"
5018,Sc2c9ZnyZPdgQkKtaKiV9A,Yuki & Song Japanese Restaurant,Portland,OR,97230,45.5533528,-122.5366639,3.5,88,0,"Food, Japanese, Restaurants"
5019,amDJIxV4IV5GBjdW-9eNPg,Stone Pie Joe's,Portland,OR,97202,45.4975428,-122.6349873,3.5,10,0,"Food Delivery Services, Bakeries, Food"
5020,-eD4Oq2hheyTXvu9d_wrMw,Starbucks,Portland,OR,97217,45.6112730565,-122.680157095,3.0,25,1,"Food, Coffee & Tea"
5021,BQruX5uWv547nSFgy9H9Zw,Blueplate,Portland,OR,97204,45.5195692,-122.6752567,4.0,290,0,"American (Traditional), Restaurants, Diners, Food, Ice Cream & Frozen Yogurt, Local Flavor"
5022,9Z1xUCH2dKk58Q9CpgQxNA,Savoy Tavern,Portland,OR,97202,45.5033232,-122.6402345,3.5,187,0,"Restaurants, American (New)"
5023,U9F24_-jpg4cP4UV6R1mqw,Sal's Famous Italian Kitchen,Portland,OR,97217,45.5628814,-122.6953726,3.5,7,0,"Italian, Restaurants"
5024,2xYfiiY37UutDP70h3g81g,Encanto,Portland,OR,97203,45.5818344,-122.7220503,4.0,14,0,"Mexican, Restaurants"
5025,RPkpaKuqcJ_5bflxfyB_cQ,Cackalack's Hot Chicken Shack,Portland,OR,97215,45.5165563,-122.6647677,4.0,137,0,"American (New), Street Vendors, Soul Food, Chicken Wings, Food Stands, Sandwiches, Restaurants, Southern, Food"
5026,OJDHUsg0XblTgAmq19w2zQ,Sam's Cafe,Portland,OR,97239,45.4995696908,-122.6857559751,4.0,8,1,"Food, Coffee & Tea"
5027,4A2MvCcP-9zA4XKHT2nnzQ,Caprial's Westmoreland Kitchen,Portland,OR,97255,45.4736257,-122.6492757,4.0,23,0,"Restaurants, Desserts, Beer, Wine & Spirits, American (New), Breakfast & Brunch, Food"
5028,KurohczHux_IgAdfKTrrNw,Sweet Basil Thai Cuisine,Portland,OR,97239,45.498857,-122.690632,3.5,8,0,"Restaurants, Thai, Food Stands"
5029,OZJI1v8Gu6igEpIWl203rg,Portland Fruit and Produce,Portland,OR,97206,45.4832012,-122.580545,4.5,80,1,"Food, Fruits & Veggies, Grocery, Ethnic Food, Specialty Food"
5030,TKAOi13_YX7qh5L1-qSnLg,C C Slaughters,Portland,OR,97209,45.5246534231,-122.6729489615,3.0,217,1,"Restaurants, Bars, Nightlife, Dance Clubs, Gay Bars"
5031,egx-9E-C2FfKKs_PFW-GzA,Wicked Smart Pizza,Portland,OR,97203,45.59058,-122.755646,4.5,11,1,"Vegan, Restaurants, Pizza"
5032,asTmC74vPpyPPYhQS-slUA,The West Delta Bar & Grill,Portland,OR,97217,45.6076778,-122.6895321,2.0,5,1,"Bars, Food, American (New), Nightlife, Restaurants"
5033,zNUE4qbEiqEw-H3IOwwP2g,Domaine Serene Wine Lounge,Portland,OR,97205,45.5207599,-122.6824758,4.5,28,1,"Arts & Entertainment, Food, Bars, Wineries, Wine Tasting Room, Event Planning & Services, Wine Bars, Venues & Event Spaces, Nightlife"
5034,54s5ztBl6WVhgHdHtShoKQ,Sushi Sapporo,Portland,OR,97216,45.5177814,-122.5627544,4.5,57,1,"Japanese, Conveyor Belt Sushi, Restaurants"
5035,C8tm6ahv78EkXC5YalD7Mw,Bento Box,Portland,OR,97205,45.5211171,-122.6815033,4.5,27,0,"Food, Food Trucks"
5036,naRPOHtp6tN5u6uGQodqng,Rajah's Hawaiian Grill,Portland,OR,97204,45.5198602018,-122.6748023585,4.5,8,0,"Restaurants, Hawaiian, Salad, Food, Food Trucks"
5037,GEc9cpL7EftEM2B1I7d5iQ,Bravo Mountain Mexican Bistro,Portland,OR,97214,45.5129175,-122.655913,5.0,6,0,"New Mexican Cuisine, American (New), American (Traditional), Restaurants"
5038,6kUSHmDApPPt1LUFSXJmWA,J Vein Caffé,Portland,OR,97213,45.540489,-122.609357,5.0,22,1,"Food Trucks, Food, Coffee & Tea, Specialty Food"
5039,xv9nKiglddMKORzkgm3B8A,Urdaneta,Portland,OR,97211,45.5591949,-122.6340426,4.5,246,1,"Bars, Restaurants, Basque, Spanish, Nightlife, Wine Bars, Tapas/Small Plates, Tapas Bars"
5040,tGoZK5ep0rL04QLXyg1szA,Rafati's Catering,Portland,OR,97205,45.5211045,-122.686629,5.0,5,1,"Caterers, Party & Event Planning, Event Planning & Services, Specialty Food, Food"
5041,HaH-2or9dp2EeveWzmHd_w,La Sirenita,Portland,OR,97211,45.5591864,-122.6364297,4.0,271,1,"Restaurants, Mexican"
5042,m9KVRsUTgIXfUKHeHyLepQ,The Mash Tun Brewpub,Portland,OR,97211,45.5589173,-122.6426891,3.5,154,0,"Bars, Breweries, American (Traditional), Nightlife, Pubs, Food, Restaurants"
5043,9MT90EaQdgMDUIIJwGUhtg,Chop Charcuterie,Portland,OR,97227,45.5503455,-122.6665844,4.0,20,0,"Butcher, Restaurants, Sandwiches, Food"
5044,r2tXPsJz_K7q2liMUtp-eA,River City Saloon & Restaurant,Portland,OR,97201,45.5163899,-122.6856106,3.5,5,0,"Restaurants, Dive Bars, Bars, Nightlife, American (New)"
5045,-6-k5BF2UsFt5u-7yiLU3A,ampm,Portland,OR,97266,45.489664,-122.568021,2.5,5,1,"Convenience Stores, Gas Stations, Automotive, Food"
5046,vhOINCgcjUjbzknobXN6_w,Ladd Taphouse,Portland,OR,97214,45.5066692,-122.6549444,3.0,308,0,"Pizza, Beer Bar, Sports Bars, Nightlife, American (Traditional), American (New), Restaurants, Bars"
5047,9nYjuLXQymUR0TNy4XsQRQ,CBD American Shaman - Portland,Portland,OR,97215,45.511809,-122.6134743,4.5,13,1,"Health & Medical, Skin Care, Health Markets, Cannabis Dispensaries, Specialty Food, Organic Stores, Health Coach, Food, Beauty & Spas, Cannabis Clinics, Herbal Shops, Nutritionists, Vitamins & Supplements, Shopping"
5048,B4y86lvg-FI7hzxf1GNCmw,Hanoi Kitchen,Portland,OR,97213,45.5266542,-122.5818444,4.0,265,1,"Specialty Food, Food, Vegan, Vegetarian, Ethnic Food, Vietnamese, Restaurants, Gluten-Free"
5049,qQwiwMBL7FhOJDPPsNpLrw,Great American Video & Espresso,Portland,OR,97222,45.4476209,-122.5996481,4.5,50,1,"Coffee & Tea, Books, Mags, Music & Video, Videos & Video Game Rental, Food, Restaurants, Shopping, Grocery, Cafes"
5050,2DoGLN_501e17Bm8TDLZbg,Purrington's Cat Lounge,Portland,OR,97212,45.5485877622,-122.6617582298,3.5,144,1,"Cafes, Food, Pet Adoption, Themed Cafes, Animal Shelters, Beer, Wine & Spirits, Restaurants, Pets, Coffee & Tea"
5051,e_GFu6_mI_Y-eMc6hXqPZA,Chungdam Korean Fusion,Portland,OR,97206,45.4975982267,-122.5814158469,4.0,210,1,"Restaurants, Korean, Hot Pot, Asian Fusion"
5052,qd1ZarJvGy9NYgZRXASS6g,Acapulco Mexican Restaurant y Cantina,Portland,OR,97216,45.5180724,-122.5544966,3.0,68,0,"Mexican, Restaurants"
5053,1qoBLcAeuLcRhVF67I-AwA,Tammy Kitchen To Go,Portland,OR,97211,45.5628773,-122.6302503,4.5,12,1,"Vietnamese, Restaurants"
5054,XZv9Ft4V3EPhHBFE3Pltaw,Portland Saturday Market,Portland,OR,97204,45.5226885561,-122.6697673079,4.0,570,1,"Local Flavor, Food, Antiques, Farmers Market, Shopping, Arts & Crafts, Shopping Centers"
5055,vYKFdvzUJxnpsh-RqeknjQ,Tryst,Portland,OR,97204,45.5226123833,-122.6727250316,4.0,59,1,"Nightlife, Bars, Restaurants, Filipino"
5056,ZPQY4VrsBhwd6z4dMDrT9Q,Higgins Restaurant,Portland,OR,97205,45.515572,-122.682,4.0,538,1,"American (New), Restaurants, Burgers, Nightlife, Bars, American (Traditional), French"
5057,oZKnFWAQruI1GXIHPwMq9w,Som Tum Thai,Portland,OR,97214,45.5173454,-122.6595992,4.0,28,0,"Thai, Restaurants"
5058,Xnm9hgYhFQXr0EQJXKZWgA,Domino's Pizza,Portland,OR,97225,45.5074796,-122.7824529,2.5,34,1,"Pizza, Sandwiches, Restaurants, Chicken Wings"
5059,RUU__-hV-niqMxZugyiGNQ,Starbucks,Portland,OR,97214,45.523018,-122.6371208506,4.0,23,1,"Coffee & Tea, Food"
5060,Aw70lS_IP607QVA6pNHJGQ,Khao San Bethany,Portland,OR,97229,45.554699,-122.8349158,4.0,166,1,"Gluten-Free, Tapas/Small Plates, Restaurants, Thai"
5061,gbPCNv9KhjxShc2CuT-fRQ,Vie de Boheme,Portland,OR,97214,45.5116385,-122.6584014,3.5,84,0,"Event Planning & Services, Food, Wineries, Nightlife, Bars, Music Venues, Venues & Event Spaces, Arts & Entertainment, Wine Bars, Beer, Wine & Spirits"
5062,uL53_fxv-ebIdtIRo6ooLA,Happy Cup Coffee Shop,Portland,OR,97232,45.5320989,-122.6300497,4.5,5,0,"Arts & Entertainment, Cultural Center, Food, Coffee & Tea"
5063,mNWjBazCUCets7hMgaMvuQ,LoveVerona Pizza & Pasta,Portland,OR,97204,45.5200297,-122.6740791,4.0,267,1,"Restaurants, Food Trucks, Pizza, Food, Food Stands, Italian, Pasta Shops, Specialty Food"
5064,-x6TbdKzZ5Uti0SO4N04Mg,Second Profession Brewing,Portland,OR,97213,45.54258,-122.6028,4.0,59,1,"Food, Breweries, Brewpubs"
5065,IUUb4qaJyL-pq0-AVARw2g,All-Spice Deli,Portland,OR,97205,45.5185757,-122.6826516,4.5,16,0,"Mediterranean, Middle Eastern, Delis, Restaurants, Sandwiches"
5066,6jKGBXJ6XOgEG0rVOtGjmA,Vertical Diner,Portland,OR,97219,45.4657626382,-122.69677058,4.0,137,1,"Gluten-Free, Diners, Restaurants, Breakfast & Brunch, Sandwiches, Vegan"
5067,6Gk6nlbdEsQ9Be06IdT8ZA,Atomic Pizza,Portland,OR,97217,45.5625626,-122.6871989,3.5,52,1,"Food, Gluten-Free, Pizza, Restaurants, Ice Cream & Frozen Yogurt"
5068,zCgkFMQJqy3Yh2viHhqgxg,Don Pedro Restaurant,Portland,OR,97233,45.5180426,-122.5382119,3.5,111,1,"Restaurants, Mexican"
5069,8lyquwnwP_YqCw52jPEVZQ,Mixers Bar & Grill,Portland,OR,97223,45.433526,-122.7654157,3.0,23,1,"American (Traditional), Restaurants, Bars, Nightlife"
5070,4EekVYB3i8ko-OMc0OiawA,Bao Bao,Portland,OR,97232,45.519589,-122.6742375,4.5,185,0,"Food Stands, Dim Sum, Chinese, Restaurants"
5071,Z67_qxk51Hm5EUVf3wKk8g,Cracker Barrel Grocery,Portland,OR,97231,45.6309407,-122.8170005,2.5,14,1,"Food, Grocery"
5072,E9JQxs6dAtenUA1kzp3XQQ,Authentic Thai,Portland,OR,97202,45.5049557,-122.6236305,4.0,167,1,"Restaurants, Thai"
5073,BoRv63jHbYyVAYrzG8OLIg,Sorellina,Portland,OR,97210,45.5245144,-122.6999285,3.0,10,0,"Italian, Restaurants"
5074,snTwH2EKG9LIh8GzPgDv8w,Mama Mia Trattoria,Portland,OR,97204,45.5195369,-122.6739522,3.5,845,1,"Pizza, Gluten-Free, Italian, Restaurants"
5075,nlSr2Ofn3sbcMhdY1DZYIw,The Hilt,Portland,OR,97211,45.5589286,-122.6451349,3.5,171,1,"Cocktail Bars, Bars, Greek, Nightlife, Mediterranean, Restaurants"
5076,k3F2zwX6Bc6DCGSnpe5PEA,Zoiglhaus Brewing Company,Portland,OR,97266,45.481021,-122.5682163,4.0,230,1,"German, Nightlife, Pubs, Bars, Breweries, Restaurants, Brewpubs, Food"
5077,M-xR4rDtXOA9qD_9YdsyOA,Portland Cider House,Portland,OR,97214,45.5118604,-122.6259901,4.5,212,1,"Cideries, Food, Bars, Nightlife"
5078,ug4loI4JO5-2kNVxNydo-w,Grocery Outlet Bargain Market,Portland,OR,97220,45.558864,-122.5519313,3.0,16,1,"Outlet Stores, Grocery, Discount Store, Shopping, Food"
5079,GzYDaUyCSm08BL-NOJqRgw,Iorio,Portland,OR,97214,45.512377,-122.656347,4.0,373,0,"Italian, Restaurants, Pizza, Seafood"
5080,DhXkCKIPufMZFj6B-ozvZg,Five Points Coffee Roasters,Portland,OR,97202,45.5048919,-122.6274106,4.0,92,0,"Food, Coffee & Tea, Coffee Roasteries"
5081,fB_5spv5lePKEri_06y2jg,Zilla Sake,Portland,OR,97211,45.558927,-122.646618,3.5,264,1,"Restaurants, Breakfast & Brunch, Izakaya, Bars, Japanese, Sushi Bars, Nightlife"
5082,vvyPPVB1QOruWfsZmMWdFg,Whole Foods Market,Portland,OR,97209,45.5234707,-122.6833577,3.5,257,1,"Health Markets, Specialty Food, Caterers, Event Planning & Services, Grocery, Food, Organic Stores"
5083,FlIUv-cyWtTcrF5PhyCuQA,Pearl Tavern,Portland,OR,97209,45.5249181,-122.6823816,3.5,139,0,"Steakhouses, Restaurants, Bars, American (New), Sports Bars, Nightlife"
5084,p6sXRENH6EMxNkMZGr8w1A,Oaxaca Super Tacos,Portland,OR,97213,45.5335311,-122.5987353,4.5,7,0,"Mexican, Food, Street Vendors, Restaurants, Food Trucks, Food Stands"
5085,Y0pT8Z1_lOs6MdlLxClkCg,Ohana Dessert and Shave Ice,Portland,OR,97213,45.5445592,-122.5979407,3.5,6,1,"Food, Bakeries, Desserts, Ice Cream & Frozen Yogurt"
5086,YTTbDuhweArlmjsOFoQxrg,Smaaken Waffle Sandwiches,Portland,OR,97239,45.4995381858,-122.6716933027,3.0,13,0,"Vegan, Food Trucks, Food Stands, Restaurants, Waffles, Sandwiches, Breakfast & Brunch, Food"
5087,R5KN4NPM9tyIfSZEOIjg3w,Water Avenue Coffee,Portland,OR,97214,45.5152126156,-122.6654447491,4.5,281,1,"Coffee Roasteries, Restaurants, Bagels, Breakfast & Brunch, Sandwiches, Food, Coffee & Tea"
5088,RT7NGM61fZeSFuZ6x618oA,Alu Restaurant & Wine Bar,Portland,OR,97212,45.543372,-122.661892,4.5,41,0,"Beer, Wine & Spirits, Nightlife, Tapas Bars, Wine Bars, Modern European, Bars, Restaurants, Lounges, German, Food"
5089,KKn33wInHLS2Q3zhQyZ2Hw,Taqueria Mendoza,Portland,OR,97218,45.5624619,-122.600446,4.0,9,1,"Restaurants, Mexican"
5090,Wsk71kCYRlt7glbNlar7TA,Red Coach Restaurant,Portland,OR,97205,45.5198392,-122.6796161,3.5,38,0,"French, Diners, Restaurants, Burgers"
5091,cYZ0lfIsol7KvPheuRh69w,Tug Boat Brewing,Portland,OR,97205,45.5226867,-122.6781456,3.5,273,0,"Nightlife, Pubs, Bars, Food, Breweries"
5092,d12MgX8R4l3PK5655GiBCQ,Tin Tin Thai Food,Portland,OR,97236,45.5047926307,-122.497769,4.5,51,1,"Food, Food Trucks, Food Court, Thai, Restaurants"
5093,VMWl0P-6S9nvXemAvmxAqw,Julie's Food,Portland,OR,97204,45.5207826,-122.6764204,4.0,10,0,"Chinese, Vietnamese, Restaurants, Food Stands"
5094,TUNEvxdTmqhwRtm8_ZD4rg,Chevron,Portland,OR,97209,45.5227501,-122.6747903,2.0,12,1,"Gas Stations, Automotive, Parking, Food, Convenience Stores"
5095,Oe8PpDVZtmhfnh40HLuG3g,Jojo,Portland,OR,97202,45.4964841,-122.6267613,4.5,162,1,"Food Trucks, Caterers, Event Planning & Services, Restaurants, Food"
5096,mw0-ONI4Qz-TELzJKrZbgQ,Cartopia Food Carts,Portland,OR,97214,45.5122215,-122.6535844,4.5,140,1,"Food Stands, Food Trucks, Restaurants, Food"
5097,b66DGBkvr8C27KeQ6B22eg,These Guys Brooklyn,Portland,OR,97202,45.4981165,-122.6538993,4.0,20,0,"Nightlife, Restaurants, Food Trucks, Pubs, Barbeque, American (Traditional), Food, Bars"
5098,PabxJ2JOgtnIYnDD68AzKA,Russian Elegance Food,Portland,OR,97206,45.4881793,-122.5922524,3.0,7,0,"Bakeries, Food, Grocery"
5099,e1dxFbcICZJuILzO8GVP9Q,Boo Han Oriental Market,Portland,OR,97216,45.513185,-122.579151,4.0,49,1,"Ethnic Food, Specialty Food, Imported Food, Food, International Grocery"
5100,BwienC7PjW7X182_SAaG3g,El Pato Feliz,Portland,OR,97266,45.4802901,-122.5684203,4.0,151,1,"Restaurants, Mexican"
5101,zGVs8BDWb8-JzrOXQkQ7XA,Full Sail Brewing At Riverplace,Portland,OR,97201,45.5095252254,-122.673501314,3.5,23,0,"Breweries, Bars, Pubs, Nightlife, Food"
5102,FgH-1fvKFIfISD5kbyz-Wg,Cheloulou Kuizine,Portland,OR,97216,45.5192994857,-122.5598239913,5.0,9,0,"Caribbean, Restaurants, Food, Food Trucks, Food Stands, Haitian"
5103,ttjqbClEGjpYaGPQv6BkvA,3 Sheets,Portland,OR,97217,45.6058098458,-122.6602763282,4.0,156,1,"Nightlife, Seafood, American (New), Bars, American (Traditional), Restaurants"
5104,L4ZI6fW2PfiXfhJ5sI9Kbw,Departure,Portland,OR,97204,45.518944,-122.677798,3.5,1523,1,"Food, Korean, Restaurants, Asian Fusion, Beer, Wine & Spirits, Mongolian, Japanese"
5105,-W1NzxH8L057iCtWE2GQ1w,Delicious Texas Pit BBQ,Portland,OR,97221,45.4851881,-122.7178085,3.0,14,0,"Barbeque, Food Stands, Restaurants"
5106,FznRWr68zgIV-SkOGNveow,Bar Diane,Portland,OR,97210,45.52763,-122.694909,4.5,21,1,"Lounges, Cocktail Bars, Wine Bars, Bars, Nightlife, Restaurants, American (New)"
5107,oCf2gutEZaLG5-REYP2mOQ,Compote,Portland,OR,97202,45.5033251,-122.6449835,4.0,63,0,"Restaurants, Food, Bakeries, American (New), Cafes"
5108,2X3Uk8NLVbxmSo7WrYfNpA,Cinnabon,Portland,OR,97232,45.532717,-122.653803,2.5,11,1,"Bakeries, Food"
5109,n3Z851FpwBEY7jvzO7NJMA,Grand Central Bakery,Portland,OR,97219,45.4672541,-122.712037,3.5,149,1,"Bakeries, Food, Restaurants, Breakfast & Brunch, Sandwiches"
5110,3R0tzjuBCh52hXN_VGb1-w,Smokin Fire Fish,Portland,OR,97227,45.540803,-122.673121,4.5,181,1,"Food, Restaurants, Hawaiian, Poke, Tapas Bars, Salad, Asian Fusion"
5111,YKc09933a8QPMRxKAnzXQQ,Pappys Bar & Grill,Portland,OR,97220,45.5315839,-122.5786926,3.5,15,1,"Bars, Restaurants, American (Traditional), Nightlife"
5112,mK8e6T1FMCGzIiScaiiJVg,KILT,Portland,OR,97206,45.4791709,-122.6163992,3.0,55,0,"Bars, Burgers, Restaurants, Nightlife, Food, Sandwiches, Irish Pub, Pubs"
5113,m0EZcwWSJPKvEetK9F6S6g,Slowbomb Coffee,Portland,OR,97221,45.4858578,-122.7219995,5.0,18,1,"Bagels, Juice Bars & Smoothies, Food, Coffee & Tea"
5114,1BCUc14Bv6LFDO9dki7ccA,Glyph Café & Arts Space,Portland,OR,97209,45.523507,-122.679406,4.0,36,0,"Cultural Center, Coffee & Tea, Arts & Entertainment, Beer, Wine & Spirits, Food"
5115,9rbOl979fEg_rH_Sb_p8Tw,Tea Bar,Portland,OR,97211,45.5628501,-122.6487067,4.0,318,0,"Nightlife, Food, Bars, Bubble Tea, Coffee & Tea, Lounges, Tea Rooms"
5116,vdwGU8PehC0uTUNiyblFAg,The Hutch Tavern,Portland,OR,97213,45.5261224,-122.6154621,3.0,36,0,"Nightlife, Dive Bars, Bars, Restaurants, American (Traditional)"
5117,ffa4Nnlx8mb_zE-CF8OVww,Roma Coliseum,Portland,OR,97206,45.4793932,-122.6140317,3.5,29,1,"Bars, Nightlife, Sports Bars, Restaurants, Pizza, Breakfast & Brunch, Beer Bar"
5118,KrJjyYqlDaYFRlv5SswgaA,Alberta Cooperative Grocery,Portland,OR,97211,45.5589776879,-122.6495677146,4.0,75,1,"Grocery, Food, Organic Stores"
5119,0VJepxASH5o_zWWEWk5evw,The Tillicum,Portland,OR,97225,45.4866087,-122.7650963,4.0,24,0,"Nightlife, Restaurants, Sports Bars, Bars, American (New)"
5120,YDBTkKA7xa_8LLauIW2Hog,Canton Pearl,Portland,OR,97230,45.5342269,-122.4768274,3.5,63,0,"Cantonese, Szechuan, Chinese, Restaurants"
5121,zJCDBJ9nICqxd0GmNf9xzw,The Goodfoot,Portland,OR,97214,45.5193317,-122.636328,4.0,202,1,"Pool Halls, Sports Bars, Lounges, Nightlife, Bars, Arts & Entertainment, American (New), Restaurants, Music Venues"
5122,ZVsQkkFHoCiZiIfUGNNvbA,Chipotle Mexican Grill,Portland,OR,97220,45.5753875204,-122.564082,2.5,92,1,"Restaurants, Food, Mexican, Fast Food"
5123,GMi9ZD9cVIFfqkRY_8BHrQ,Caffeinated Culture,Portland,OR,97236,45.5044605,-122.4756693,4.5,31,1,"Food, Coffee & Tea, Juice Bars & Smoothies"
5124,X2hhEua1Nq2I1wCiE4a4eg,Hometown Pizza,Portland,OR,97206,45.480235,-122.589143,4.0,43,1,"Pizza, Chicken Wings, Restaurants, Fast Food"
5125,hJ-8x646aTmukgfkCveXSA,Zupan's Markets,Portland,OR,97210,45.5231869395,-122.6989429427,4.0,180,1,"Shopping, Beer, Wine & Spirits, Grocery, Food, Flowers & Gifts, Florists"
5126,Pzd_wOte_IefaHcOEdcpSA,Rose Room,Portland,OR,97218,45.5624012939,-122.5794818441,4.0,5,0,"Bars, American (Traditional), Restaurants, Nightlife"
5127,_Qe8g1ghZaY1yqGwkMB8Zg,Rick's Wild Seafood,Portland,OR,97204,45.5222548,-122.6733847,3.5,8,0,"Fish & Chips, Restaurants, Food Stands"
5128,ED79Gr_Jq8lA0hIt9kdOpQ,Jimmy John's,Portland,OR,97232,45.5352056,-122.6536908,3.0,79,1,"Caterers, Delis, Sandwiches, Event Planning & Services, Fast Food, Food Delivery Services, Restaurants, Food"
5129,yI5MIZrslIYySGkao_dRlQ,Carioca Bowls,Portland,OR,97211,45.5592874,-122.6568706,4.5,217,1,"Restaurants, Coffee & Tea, Acai Bowls, Breakfast & Brunch, Food, Juice Bars & Smoothies, Vegetarian, Brazilian, Gluten-Free"
5130,Ho00yQMiaKZUrQqqF2C3RQ,Maruti Express,Portland,OR,97218,45.5892013,-122.5934769,5.0,14,0,"Food, Indian, Restaurants, Food Trucks, Vegan"
