,user_id,business_id,stars,useful,funny,cool,text,date,time,month,year,word_count,char_count,avg_word_len,stopword_count,cleaned_text,polarity,subjectivity,neg,neu,pos,compound,sentiment,Dominant_Topic,Keywords,Text_Chunks
306,gZrNbwnDZQZUXNNCVnwfMA,mkngYRCe4aNK8aAlZNZvBQ,5.0,0.0,0.0,0.0,This place is just amazing! We came around noontime and they said they were sold out. The owner was kind enough to get more ingredients to make five pho bowls just for us!! We had chicken pho and the noodle and broth was delicious and very fresh!,2015-07-03 20:50:28,20:50:28,7.0,2015.0,47.0,246.0,4.25531914893617,19.0,place amazing came around noontime said sold owner kind enough get ingredient make five pho bowl u chicken pho noodle broth delicious fresh,0.3166666666666667,0.7916666666666666,0.0,0.746,0.254,0.9399,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['place', 'noontime', 'sell', 'owner', 'kind', 'enough', 'ingredient', 'bowl', 'chicken', 'delicious']"
307,aHzOsX7ocPU9-2NtEWUIsw,sZA0keiME0I0IXSh_zPZGw,5.0,1.0,0.0,0.0,"What can I say? My fiancée and I stopped here for breakfast on our way out of Portland on Monday 4/8/13 at around 9:00 AM, and it was EXACTLY what I wanted: Unpretentious, simple, relaxed, great tasting, hearty vegan food. I had the ""Superhero"" which was a tofu scramble with veggie sausage, tomato, and spinach. It was served with potatoes, and toast. I've had a lot of tofu in my day, and this tofu was really flavorful. The service was super friendly, and our coffee cups never ran dry. The interior is pretty small, and I can imagine it getting busy on a weekend morning, but Monday morning was no problem.

Another bonus: It's in a residential area, and there is ample free street parking.",2013-04-10 21:45:23,21:45:23,4.0,2013.0,124.0,694.0,4.552,49.0,say fiancée stopped breakfast way portland monday 4813 around 900 exactly wanted unpretentious simple relaxed great tasting hearty vegan food superhero tofu scramble veggie sausage tomato spinach served potato toast ive lot tofu day tofu really flavorful service super friendly coffee cup never ran dry interior pretty small imagine getting busy weekend morning monday morning problem another bonus residential area ample free street parking,0.2174242424242424,0.5294372294372295,0.01,0.824,0.166,0.968,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['stop', 'exactly', 'unpretentious', 'simple', 'relax', 'great', 'taste', 'veggie', 'sausage', 'tomato', 'spinach', 'serve', 'potato', 'tofu', 'really', 'flavorful', 'service', 'super', 'friendly', 'coffee', 'cup', 'never', 'dry', 'interior', 'pretty', 'small', 'imagine', 'busy', 'weekend', 'morning', 'morning', 'problem', 'bonus', 'residential', 'area', 'ample', 'free', 'street', 'parking']"
308,dtkZeEeOcgsJTmka9_b7Ig,L9q__oKXL5YW29-Lsp5rbw,3.0,0.0,0.0,0.0,"This review is only for the late night happy hour.

The price is reasonable... $7 for fried mac and cheese, bbq pork sandwich with chips... although, that night they had run out of the bbq pork and offered the bbq brisket instead. The brisket was tough and the sauce was too sweet for my taste. Also, the chips were actually French fries... not regular chips... although they have both on their menu... so that was confusing.

Service for a big group was sub par.",2015-02-02 17:10:23,17:10:23,2.0,2015.0,82.0,463.0,4.5,37.0,review late night happy hour price reasonable 7 fried mac cheese bbq pork sandwich chip although night run bbq pork offered bbq brisket instead brisket tough sauce sweet taste also chip actually french fry regular chip although menu confusing service big group sub par,0.04012345679012344,0.47336182336182336,0.041,0.885,0.074,0.617,neutral,4.0,"order, fry, chicken, dish, sauce, taste, sandwich, flavor, meat, egg","['late', 'night', 'happy', 'hour', 'price', 'reasonable', 'fry', 'pork', 'sandwich', 'chip', 'night', 'bbq', 'pork', 'offer', 'bbq', 'brisket', 'instead', 'brisket', 'tough', 'sauce', 'sweet', 'taste', 'chip', 'actually', 'french', 'fry', 'regular', 'chip', 'group', 'sub']"
309,uSsdM04wkYRiv0PnF3rnlQ,CvB_uHuU7v4MMDSxj9NQ2Q,5.0,0.0,0.0,0.0,"Loved everything about the experience - from the amazing decor including the genuine salt block 2 story pillars, the cocktails the food, and the very attentive staff. 

The unlimited varieties of Moscow Mules that Russel whipped up for me kept me guessing what could be next and loving each one. 

The fried beans are a must have and the steak tartar was one of the best I ever had.  Worth exploring even some of the more unique dishes in the menu including the pork stuffed squid.  Great for a fun night out with friends or a quiet date night.",2017-01-14 20:31:19,20:31:19,1.0,2017.0,101.0,544.0,4.444444444444445,41.0,loved everything experience amazing decor including genuine salt block 2 story pillar cocktail food attentive staff unlimited variety moscow mule russel whipped kept guessing could next loving one fried bean must steak tartar one best ever worth exploring even unique dish menu including pork stuffed squid great fun night friend quiet date night,0.45625,0.561111111111111,0.024,0.743,0.233,0.9783,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['love', 'experience', 'amazing', 'decor', 'include', 'genuine', 'salt', 'block', 'story', 'pillar', 'cocktail', 'food', 'attentive', 'staff', 'unlimited', 'variety', 'mule', 'russel', 'whip', 'keep', 'guess', 'next', 'love', 'fry', 'bean', 'must', 'steak', 'tartar', 'best', 'ever', 'worth', 'explore', 'unique', 'dish', 'menu', 'include', 'pork', 'stuff', 'squid', 'great', 'fun', 'night', 'friend', 'quiet', 'date', 'night']"
310,cmuWimJzh6nfOsQJ8hUsVQ,soSelTAByp9n4vMIOswDVQ,5.0,0.0,0.0,0.0,Wanted to try this place for over a year. Finally made the time to come to North Portland. I so wished I would have come sooner. We loved it!  My daughter loves the French toast and the virgin coconut mojito!,2018-08-04 21:07:08,21:07:08,8.0,2018.0,41.0,208.0,4.2,13.0,wanted try place year finally made time come north portland wished would come sooner loved daughter love french toast virgin coconut mojito,0.3,0.6,0.0,0.823,0.177,0.8475,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['place', 'year', 'finally', 'time', 'wish', 'sooner', 'love', 'daughter', 'love']"
311,jFSrZYDK85AM4Yhrbg99kg,e56Itu8AwOurYx1pQxdd8A,3.0,0.0,0.0,0.0,"Mediocre at best. If looking for exceptional food - avoid!

Sauteed veggies. Some fresh, some from a jar (soggy, bitter tasting and flavorless peppers) on top of a waffle.  
The pictures are deceiving.  Scarce , boring favors. Even the bacon could not save this one. You can do better at home. Yes you!",2014-08-10 23:42:45,23:42:45,8.0,2014.0,54.0,302.0,4.6415094339622645,16.0,mediocre best looking exceptional food avoid sauteed veggie fresh jar soggy bitter tasting flavorless pepper top waffle picture deceiving scarce boring favor even bacon could save one better home yes,0.1708333333333333,0.6625,0.175,0.595,0.23,0.6003,neutral,4.0,"order, fry, chicken, dish, sauce, taste, sandwich, flavor, meat, egg","['look', 'exceptional', 'food', 'avoid', 'sauteed', 'veggie', 'fresh', 'jar', 'bitter', 'taste', 'flavorless', 'pepper', 'top', 'waffle', 'picture', 'deceive', 'scarce', 'boring', 'favor', 'bacon', 'save', 'well', 'home']"
312,legDFybhsZJvtoeyK2VxVg,kyE_aN-IFmMd65wNjvp2aQ,5.0,2.0,1.0,1.0,"I've been here a half dozen times so far and have always had a good experience. The coffee was surprisingly really good (I think I was used to the previous tenants) the owner said they roast there own . The pastries/bagels/food are anything but an afterthought like you often find in coffee shops. They are well chosen, many gluten free options and delicious. It was only recently that i tried the juice- FANTASTIC! I had spinach, kale, parsley apple and lemon. I'm very excited to have a juice bar in the area. On my last visiti I witnessed an uncomfortable situation involving what looked to be a homeless man asking for lots of favors from the barista/owner (phone calls, etc). It was refreshing to see her treat him with not only dignity but also never ending patience. She was under no obligation to help him but she chose too, all the while keeping her professional boundaries. I can tell the owner really cares about her business. I'm happy to have Nectar in the neighborhood, great addiction.",2013-12-07 06:18:31,06:18:31,12.0,2013.0,176.0,1000.0,4.6875,73.0,ive half dozen time far always good experience coffee surprisingly really good think used previous tenant owner said roast pastriesbagelsfood anything afterthought like often find coffee shop well chosen many gluten free option delicious recently tried juice fantastic spinach kale parsley apple lemon im excited juice bar area last visiti witnessed uncomfortable situation involving looked homeless man asking lot favor baristaowner phone call etc refreshing see treat dignity also never ending patience obligation help chose keeping professional boundary tell owner really care business im happy nectar neighborhood great addiction,0.3189814814814815,0.6027777777777777,0.041,0.709,0.25,0.9938,positive,0.0,"order, time, wait, food, table, give, ask, back, service, never","['half', 'dozen', 'time', 'far', 'always', 'experience', 'coffee', 'surprisingly', 'really', 'previous', 'tenant', 'owner', 'roast', 'bagel', 'food', 'afterthought', 'often', 'find', 'coffee', 'shop', 'well', 'choose', 'gluten', 'free', 'option', 'recently', 'juice', 'fantastic', 'spinach', 'excite', 'juice', 'bar', 'area', 'last', 'witness', 'uncomfortable', 'situation', 'involve', 'look', 'homeless', 'man', 'ask', 'favor', 'owner', 'phone', 'call', 'refresh', 'treat', 'dignity', 'never', 'end', 'patience', 'obligation', 'help', 'choose', 'keep', 'professional', 'boundary', 'tell', 'owner', 'really', 'care', 'business']"
313,bMXO6N3eOMg6ZrewJTAIvw,GdhT2vJ0a8FQ9F-ksySgCQ,5.0,0.0,0.0,0.0,Tri Tip sandwiches are the specialty and they DO NOT DISSAPOINT. Huge amount of steak with onions on a fresh hard roll. Small updated bar area with good happy hour and specials during Blazers games and weekends.,2018-03-15 20:14:54,20:14:54,3.0,2018.0,37.0,211.0,4.72972972972973,12.0,tri tip sandwich specialty dissapoint huge amount steak onion fresh hard roll small updated bar area good happy hour special blazer game weekend,0.2019345238095238,0.6141369047619047,0.076,0.723,0.201,0.7606,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['tri', 'sandwich', 'specialty', 'dissapoint', 'huge', 'amount', 'steak', 'onion', 'fresh', 'hard', 'roll', 'small', 'update', 'bar', 'area', 'happy', 'hour', 'special', 'blazer', 'game', 'weekend']"
314,xiS6nttf-hGb1foj_oUm-g,5z_6Kx3648C4tfBzD0FgRw,3.0,1.0,0.0,0.0,"First, the positives:  Great menu selections, excellent service, and relaxed, intimate atmosphere.  Would definitely come here again.
However...based on what we read, reservations were encouraged, which we made a day prior, no problem.  The thing of it is, when one makes a reservation, there is an underlying and unspoken assumption that the restaurant makes special efforts to seat the reserved party at choice seating.  This was not the case.  There was no differentiating between walk-ins and reservations. Our table was in the middle of the room vs the walk-in before us was seated in the last available booth/window side.

Next time, Swank, seat your parties appropriately.",2015-10-17 03:21:59,03:21:59,10.0,2015.0,109.0,679.0,5.3584905660377355,42.0,first positive great menu selection excellent service relaxed intimate atmosphere would definitely come howeverbased read reservation encouraged made day prior problem thing one make reservation underlying unspoken assumption restaurant make special effort seat reserved party choice seating case differentiating walkins reservation table middle room v walkin u seated last available boothwindow side next time swank seat party appropriately,0.28726273726273727,0.4051448551448552,0.017,0.747,0.236,0.9793,neutral,0.0,"order, time, wait, food, table, give, ask, back, service, never","['first', 'positive', 'menu', 'selection', 'excellent', 'service', 'relax', 'intimate', 'atmosphere', 'definitely', 'however', 'base', 'read', 'reservation', 'encourage', 'day', 'prior', 'problem', 'thing', 'reservation', 'underlie', 'unspoken', 'assumption', 'restaurant', 'special', 'effort', 'seat', 'reserve', 'party', 'choice', 'seating', 'case', 'differentiate', 'walk', 'reservation', 'table', 'middle', 'room', 'walk', 'seat', 'last', 'available', 'booth', 'window', 'side', 'next', 'time', 'swank', 'seat', 'party', 'appropriately']"
315,jNkIp4axYIYZd47PWnePnQ,cWvljRUfcclGwihlM_dTbA,5.0,0.0,0.0,0.0,"By now it's no secret to the Ole Latte staff and owner that we really love their coffee. Last summer they served me a seasonally available blueberry iced coffee that was so fresh and lovely I am still craving it. The coffee itself is buttery, with notes of chocolate and fruit. I have a small restaurant. When we inquired with a few roasters around town about serving their coffee we weren't taken seriously and even blown off / snubbed. Todd, despite or in addition to having some of the most delicious coffee in town never underestimated us. Now that the restaurant is gaining some notoriety, I can TRULY say, thank you Ole Latte for believing in us and making us part of the family. We are huge fans. 5 stars. I would recommend them to anyone seeking a small batch roaster who includes true hospitality in every single bag or cup.",2017-04-30 07:00:42,07:00:42,4.0,2017.0,151.0,833.0,4.52317880794702,61.0,secret ole latte staff owner really love coffee last summer served seasonally available blueberry iced coffee fresh lovely still craving coffee buttery note chocolate fruit small restaurant inquired roaster around town serving coffee werent taken seriously even blown snubbed todd despite addition delicious coffee town never underestimated u restaurant gaining notoriety truly say thank ole latte believing u making u part family huge fan 5 star would recommend anyone seeking small batch roaster includes true hospitality every single bag cup,0.16501831501831501,0.5575091575091575,0.029,0.771,0.199,0.9821,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['secret', 'staff', 'owner', 'really', 'love', 'coffee', 'last', 'summer', 'serve', 'seasonally', 'available', 'blueberry', 'ice', 'coffee', 'fresh', 'lovely', 'still', 'crave', 'coffee', 'buttery', 'note', 'chocolate', 'fruit', 'small', 'restaurant', 'inquire', 'roaster', 'town', 'serve', 'coffee', 'seriously', 'blow', 'snub', 'addition', 'delicious', 'coffee', 'town', 'never', 'underestimate', 'restaurant', 'gain', 'notoriety', 'truly', 'believe', 'part', 'family', 'huge', 'fan', 'star', 'recommend', 'seek', 'small', 'batch', 'roaster', 'include', 'true', 'hospitality', 'single', 'bag', 'cup']"
316,UZmFtG0Q2jboc7rQp-juHw,6yBizH8RnIYXk6vboLk3PA,2.0,1.0,1.0,0.0,"So I went to Random Order last night after a failed excursion to the Mississippi St Fresh Pot, which was closed. My main goal was free wi-fi, but on a hot evening, a cool chai sounded nice as well. 

Random Order did have free wi-fi, but thats about it. They had two outlets in the store that I could find, neither of which were situated near tables. Why have wi-fi if people can't plug in their laptops?

When I ordered my chai, I was encouraged because they asked me if I wanted spicy or sweet. I chose the spicy chai, but what I got tasted like skim milk with vanilla and a dash of nutmeg. Apparently the Stumptown they serve didn't taste great either.

But my biggest complaint was the little care they took to make customers comfortable. I counted three fans in the store, all pointed to the counter and prep areas, rather than out to the customers. To make up for this, I guess, they had the front door wide open. Unfortunately, that just drew in the mosquitoes. I left the place after 30 minutes with 6 or 7 bites.",2010-07-07 21:34:52,21:34:52,7.0,2010.0,190.0,1021.0,4.302083333333333,73.0,went random order last night failed excursion mississippi st fresh pot closed main goal free wifi hot evening cool chai sounded nice well random order free wifi thats two outlet store could find neither situated near table wifi people cant plug laptop ordered chai encouraged asked wanted spicy sweet chose spicy chai got tasted like skim milk vanilla dash nutmeg apparently stumptown serve didnt taste great either biggest complaint little care took make customer comfortable counted three fan store pointed counter prep area rather customer make guess front door wide open unfortunately drew mosquito left place 30 minute 6 7 bite,0.06431159420289856,0.5195652173913043,0.055,0.784,0.161,0.9746,negative,0.0,"order, time, wait, food, table, give, ask, back, service, never","['random', 'order', 'last', 'night', 'fail', 'excursion', 'fresh', 'pot', 'close', 'main', 'goal', 'free', 'hot', 'evening', 'cool', 'sound', 'well', 'random', 'order', 'free', 'outlet', 'store', 'find', 'situate', 'table', 'people', 'plug', 'laptop', 'order', 'encourage', 'ask', 'spicy', 'sweet', 'choose', 'spicy', 'taste', 'skim', 'milk', 'vanilla', 'dash', 'apparently', 'taste', 'great', 'big', 'complaint', 'little', 'care', 'customer', 'comfortable', 'count', 'fan', 'store', 'point', 'counter', 'prep', 'area', 'customer', 'guess', 'front', 'door', 'wide', 'open', 'unfortunately', 'draw', 'mosquito', 'leave', 'place', 'minute', 'bite']"
317,9ighgmv-eTU1-3gGYPdM7Q,xE6dY-orDj6YZW7qGiB4CA,5.0,4.0,0.0,3.0,"Why haven't I been here before?? Amazing happy hour menu, super friendly service, delicious cheap margaritas, great vibe.. pretty much all you can ask for. I'm excited to go back and sit outside and people watch. Love all of the vegan options too - would love even a vegan cheese sauce please!",2016-03-17 16:27:56,16:27:56,3.0,2016.0,52.0,293.0,4.653846153846154,14.0,havent amazing happy hour menu super friendly service delicious cheap margarita great vibe pretty much ask im excited go back sit outside people watch love vegan option would love even vegan cheese sauce please,0.43809523809523815,0.6226190476190476,0.0,0.51,0.49,0.9908,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['amazing', 'happy', 'hour', 'menu', 'friendly', 'cheap', 'great', 'vibe', 'pretty', 'much', 'ask', 'excite', 'sit', 'people', 'watch', 'love', 'sauce']"
318,x6JD9brzysl0AGnjd9QR1A,p3Y1-l0Q4BrLz6OEu3EfGw,5.0,1.0,1.0,1.0,Just went to tight tacos and WOW it's melt in your mouth good!!!! Couldn't even leave the parking lot before inhaling my carnitas. Best tortillas I've had in a long time. Great service and vibes! I think I found my new spot!!!!!!,2017-03-03 20:27:23,20:27:23,3.0,2017.0,42.0,229.0,4.476190476190476,13.0,went tight taco wow melt mouth good couldnt even leave parking lot inhaling carnitas best tortilla ive long time great service vibe think found new spot,0.3582560296846011,0.5414656771799629,0.0,0.672,0.328,0.9587,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['tight', 'taco', 'melt', 'mouth', 'leave', 'parking', 'inhaling', 'carnitas', 'tortilla', 'long', 'time', 'great', 'service', 'vibe', 'find', 'new', 'spot']"
319,mtY1zzbG5etdDpZ3Qqy2ag,IWubvvAOxx5GePG3Fzj4Pw,5.0,0.0,0.0,0.0,Amazing spaghetti and meatballs.  Best Italian restaurant in pdx.,2010-08-21 16:40:17,16:40:17,8.0,2010.0,10.0,65.0,6.222222222222222,2.0,amazing spaghetti meatball best italian restaurant pdx,0.5333333333333333,0.39999999999999997,0.0,0.467,0.533,0.8402,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['amazing', 'spaghetti', 'meatball', 'italian', 'restaurant', 'pdx']"
320,apPqBcvn6OeVIdJUIKrnPg,PcA0v6w0ocbT4I9QcmexRg,3.0,0.0,0.0,0.0,"Before a movie at the Academy Theater, we stopped and had a sampler- only $5, a really well priced buzz. All of the beers I tried were unique and delicious. The bartender was nice, but  the place seemed dark and sparse, kind of thrown together at the last minute. Perhaps there will be good things yet to come from this place in the future.",2014-05-07 22:11:03,22:11:03,5.0,2014.0,65.0,340.0,4.3125,28.0,movie academy theater stopped sampler 5 really well priced buzz beer tried unique delicious bartender nice place seemed dark sparse kind thrown together last minute perhaps good thing yet come place future,0.36944444444444446,0.5879629629629629,0.021,0.84,0.139,0.8098,neutral,1.0,"bar, beer, drink, pretty, tea, burger, pizza, place, big, little","['theater', 'stop', 'sampler', 'really', 'well', 'price', 'buzz', 'beer', 'unique', 'bartender', 'place', 'dark', 'sparse', 'kind', 'throw', 'together', 'last', 'minute', 'perhaps', 'thing', 'yet', 'place', 'future']"
321,zWGj3oOA_X8QPho_l5BRKg,DMqzf-NXhsIWmoXSV7GS2Q,4.0,0.0,0.0,0.0,"I'd like to give Clark Lewis 3.5 stars. So, I will err on the side of more rather than less.

That being said, we were there with a group of 8 on a Saturday night. Great set-up and sweet to be accommodated. Allow me to set the mood: the night was hot. It was a scorcher. The room large with beautiful dividers made of wood and bubbly glass. Lighting was romantic. Garage doors that open into the night air... but those doors being open on night like this last Saturday was not too terribly enjoyable. In one word: SWEEEAAATTTYY. The wood chairs do not help that situation one bit.

The wine selection was pretty good - not too much in the way of entry-level choices though. There are SO many good cheap wines out there that I'd like to see at least a couple available. Okay, granted, I am going to drop a good $50 on dinner... so I guess that it just comes with the entire package - but I'd still like to have a good wine to drink while I'm waiting that doesn't cost a million dollars.

The food was great. I had the beat salad and the halibut. The beet salad was awesome because it had goat cheese on it... and quite frankly you can top a pile of crap with goat cheese and I'll probably like it. The best part about that is that the goat cheese was PILED on there. Yeah, baby... just the way I like it. The halibut was cooked to perfection. Moist and the flavors were fresh and clean. Really a great dish for keeping it light so that I could finish it off with the dark chocolate mousse. Did you say dark chocolate mousse? Oh, yes I did... and it is GOOD.

The waiter was VERY average, and that is, in my opinion, a HUGE downer in a place like this. I mean, I'm dropping some serious cash on dinner - please send me a waiter that has got his shit together. He was knowledgeable about the wine/beer/food, but didn't get me a refill on the coffee when he gave everyone else one. Also when we showed up (after everyone else already had a drink), he didn't come over to find out if we wanted a drink. Um, yo - what are you doing, dude?

They switch up the menu often, and they also do a Prix Fixe menu for $56. Seems like that'd be the way to go if your group were up for it. Overall good experience... but I needed a better waiter and some reasonably-priced wine selections. Then it would have been top notch.",2008-08-18 17:07:32,17:07:32,8.0,2008.0,441.0,2307.0,4.163677130044843,185.0,id like give clark lewis 35 star err side rather le said group 8 saturday night great setup sweet accommodated allow set mood night hot scorcher room large beautiful divider made wood bubbly glass lighting romantic garage door open night air door open night like last saturday terribly enjoyable one word sweeeaaatttyy wood chair help situation one bit wine selection pretty good much way entrylevel choice though many good cheap wine id like see least couple available okay granted going drop good 50 dinner guess come entire package id still like good wine drink im waiting doesnt cost million dollar food great beat salad halibut beet salad awesome goat cheese quite frankly top pile crap goat cheese ill probably like best part goat cheese piled yeah baby way like halibut cooked perfection moist flavor fresh clean really great dish keeping light could finish dark chocolate mousse say dark chocolate mousse oh yes good waiter average opinion huge downer place like mean im dropping serious cash dinner please send waiter got shit together knowledgeable winebeerfood didnt get refill coffee gave everyone else one also showed everyone else already drink didnt come find wanted drink um yo dude switch menu often also prix fixe menu 56 seems like thatd way go group overall good experience needed better waiter reasonablypriced wine selection would top notch,0.2973890692640693,0.5914637445887445,0.033,0.732,0.235,0.9988,positive,0.0,"order, time, wait, food, table, give, ask, back, service, never","['give', 'side', 'less', 'group', 'night', 'great', 'set', 'sweet', 'accommodate', 'allow', 'set', 'mood', 'night', 'hot', 'scorcher', 'room', 'large', 'beautiful', 'divider', 'wood', 'bubbly', 'glass', 'lighting', 'romantic', 'garage', 'door', 'open', 'night', 'air', 'door', 'open', 'night', 'last', 'terribly', 'enjoyable', 'word', 'sweeeaaatttyy', 'wood', 'chair', 'help', 'situation', 'bit', 'wine', 'selection', 'pretty', 'much', 'way', 'entry', 'level', 'choice', 'cheap', 'wine', 'least', 'couple', 'available', 'grant', 'drop', 'dinner', 'guess', 'entire', 'package', 'still', 'wine', 'drink', 'waiting', 'cost', 'dollar', 'food', 'great', 'beat', 'quite', 'frankly', 'top', 'pile', 'crap', 'probably', 'part', 'pile', 'baby', 'way', 'cooked', 'perfection', 'moist', 'flavor', 'fresh', 'clean', 'really', 'great', 'dish', 'keep', 'light', 'finish', 'mousse', 'waiter', 'average', 'opinion', 'huge', 'downer', 'place', 'mean', 'drop', 'serious', 'cash', 'dinner', 'send', 'waiter', 'shit', 'together', 'knowledgeable', 'wine', 'beer', 'food', 'refill', 'coffee', 'give', 'else', 'one', 'show', 'else', 'already', 'drink', 'find', 'drink', 'switch', 'menu', 'often', 'prix', 'fixe', 'menu', 'way', 'group', 'overall', 'experience', 'well', 'waiter', 'reasonably', 'price', 'wine', 'selection', 'top', 'notch']"
322,WB54KcRLNXZqHayvNc3LyA,KYmWUdbsTRF6GGniTNzk0A,5.0,0.0,0.0,0.0,A really beautiful labor of love.  It reminds me of portland in the late 90's. Great owner hosting interesting shows and the place has character up the yin yang.  A fun place to both see and play a show!  Never had the food but it does have a small meñu.  Just vocals through the pa generally in which the owner has run the sound when i've been there.,2015-10-17 00:58:25,00:58:25,10.0,2015.0,72.0,351.0,4.117647058823529,30.0,really beautiful labor love reminds portland late 90 great owner hosting interesting show place character yin yang fun place see play show never food small meñu vocal pa generally owner run sound ive,0.31666666666666665,0.5500000000000002,0.0,0.819,0.181,0.8943,positive,2.0,"food, place, great, love, really, service, definitely, friendly, price, back","['really', 'beautiful', 'labor', 'love', 'remind', 'late', 'great', 'owner', 'host', 'interesting', 'show', 'place', 'character', 'play', 'show', 'never', 'food', 'small', 'menu', 'vocal', 'generally', 'owner', 'sound']"
323,4XuOzOtnj437SHlHjhSdxQ,zI8eOp6Bks0Qd95ncMd4nw,2.0,2.0,0.0,1.0,"Good beer selection, relaxed atmosphere, outdoor seating - there's no reason our visit couldn't have been the reason for a five-star review.  Except for one:  a bartender who barely acknowledges customers and just generally seems to hate the job.  Here's a hint:  if you don't like interacting with people, don't go into a service job.  We won't be back unless we see someone more welcoming behind the bar.",2016-09-06 00:53:01,00:53:01,9.0,2016.0,73.0,406.0,4.911764705882353,28.0,good beer selection relaxed atmosphere outdoor seating there reason visit couldnt reason fivestar review except one bartender barely acknowledges customer generally seems hate job here hint dont like interacting people dont go service job wont back unless see someone welcoming behind bar,-0.06666666666666667,0.4666666666666666,0.101,0.782,0.117,0.3145,negative,0.0,"order, time, wait, food, table, give, ask, back, service, never","['beer', 'selection', 'relaxed', 'atmosphere', 'outdoor', 'seating', 'reason', 'visit', 'reason', 'star', 'review', 'bartender', 'barely', 'acknowledge', 'customer', 'generally', 'hate', 'job', 'hint', 'like', 'interact', 'people', 'service', 'job', 'back', 'welcome', 'bar']"
324,8giT6DrHq6eRuQpmTumDQQ,-TOfMl4hLjH1iOQStV1opw,5.0,0.0,0.0,0.0,"Came here with 3 friends (for a party of 4) on a Saturday night for happy hour.

It is BUSY, so expect to wait, as the happy hour is only available in the bar area on the right of the hostess table. If you venture to the left, it's a full price menu. I was lucky enough that the table I was ""stalking"" didn't seem to mind (after I asked them of course), and even let me sit with them while they waited for their credit card to come back from the waitress.

The food is terrific, especially for the price. I ordered the skirt steak skewers, and they were delicious! My husband chose the Oba burger, and he devoured that thing (it's surprisingly large for a happy hour burger). I also ordered a Prickly Pear Mojito, which was a little on the sweet side, but still refreshing and well sized. I really appreciate the speed that food came out, and the fact that our waitress gave us a happy hour last call. I'd definitely come back again for happy hour!",2014-12-17 23:43:05,23:43:05,12.0,2014.0,179.0,948.0,4.232044198895028,74.0,came 3 friend party 4 saturday night happy hour busy expect wait happy hour available bar area right hostess table venture left full price menu lucky enough table stalking didnt seem mind asked course even let sit waited credit card come back waitress food terrific especially price ordered skirt steak skewer delicious husband chose oba burger devoured thing surprisingly large happy hour burger also ordered prickly pear mojito little sweet side still refreshing well sized really appreciate speed food came fact waitress gave u happy hour last call id definitely come back happy hour,0.31440972222222224,0.6026785714285714,0.007,0.785,0.208,0.9898,positive,0.0,"order, time, wait, food, table, give, ask, back, service, never","['happy', 'hour', 'busy', 'expect', 'wait', 'happy', 'hour', 'available', 'bar', 'area', 'hostess', 'table', 'venture', 'leave', 'full', 'price', 'menu', 'lucky', 'enough', 'table', 'stalking', 'mind', 'ask', 'course', 'let', 'sit', 'waited', 'credit', 'card', 'especially', 'price', 'order', 'skirt', 'steak', 'skewer', 'delicious', 'husband', 'choose', 'burger', 'devour', 'thing', 'surprisingly', 'large', 'happy', 'hour', 'burger', 'order', 'little', 'sweet', 'side', 'still', 'refresh', 'well', 'sized', 'really', 'appreciate', 'speed', 'food', 'fact', 'waitress', 'give', 'happy', 'hour', 'last', 'call', 'definitely', 'back', 'happy', 'hour']"
325,ZYt_qQkcv4_mc48ahbAhWA,JD1_uwSON4JmLVFofRZczA,1.0,0.0,0.0,0.0,Out of Business in Oregon due to franchise going bankrupt.,2012-11-06 02:55:07,02:55:07,11.0,2012.0,10.0,58.0,4.9,3.0,business oregon due franchise going bankrupt,-0.125,0.375,0.286,0.714,0.0,-0.5574,negative,0.0,"order, time, wait, food, table, give, ask, back, service, never","['business', 'due', 'franchise', 'bankrupt']"
